timestamp_ms,raw_velocity,smooth_velocity,rep_num
3671,0.0196,0.0078,0
3676,0.0000,0.0039,0
3681,0.0000,0.0039,0
3686,0.0196,0.0078,0
3691,0.0000,0.0078,0
3696,0.0000,0.0039,0
3701,0.0000,0.0039,0
3706,0.0196,0.0078,0
3711,0.0000,0.0039,0
3716,0.0000,0.0039,0
3721,0.0000,0.0039,0
3726,0.0000,0.0039,0
3731,0.0000,0.0000,0
3736,0.0000,0.0000,0
3741,0.0000,0.0000,0
3746,0.0000,0.0000,0
3751,0.0000,0.0000,0
3756,0.0000,0.0000,0
3761,0.0000,0.0000,0
3766,0.0000,0.0000,0
3771,0.0196,0.0039,0
3776,0.0000,0.0039,0
3781,0.0000,0.0039,0
3786,0.0000,0.0039,0
3791,0.0000,0.0039,0
3796,0.0000,0.0000,0
3801,0.0196,0.0039,0
3806,0.0000,0.0039,0
3811,0.0000,0.0039,0
3816,0.0000,0.0039,0
3821,0.0000,0.0039,0
3826,0.0000,0.0000,0
3831,0.0000,0.0000,0
3836,0.0000,0.0000,0
3841,0.0000,0.0000,0
3846,0.0000,0.0000,0
3851,0.0000,0.0000,0
3856,0.0000,0.0000,0
3861,0.0196,0.0039,0
3866,0.0000,0.0039,0
3871,0.0000,0.0039,0
3876,0.0000,0.0039,0
3881,0.0000,0.0039,0
3886,0.0000,0.0000,0
3891,0.0000,0.0000,0
3896,0.0000,0.0000,0
3901,0.0000,0.0000,0
3906,0.0000,0.0000,0
3911,0.0000,0.0000,0
3916,0.0000,0.0000,0
3921,0.0000,0.0000,0
3926,0.0000,0.0000,0
3931,0.0000,0.0000,0
3936,0.0000,0.0000,0
3941,0.0000,0.0000,0
3946,0.0000,0.0000,0
3951,0.0000,0.0000,0
3956,0.0000,0.0000,0
3961,0.0000,0.0000,0
3966,0.0000,0.0000,0
3971,0.0000,0.0000,0
3976,0.0000,0.0000,0
3981,0.0000,0.0000,0
3986,0.0000,0.0000,0
3991,0.0000,0.0000,0
3996,0.0000,0.0000,0
4001,0.0000,0.0000,0
4006,0.0000,0.0000,0
4011,0.0000,0.0000,0
4016,0.0196,0.0039,0
4021,0.0000,0.0039,0
4026,0.0196,0.0078,0
4031,0.0000,0.0078,0
4036,0.0000,0.0078,0
4041,0.0000,0.0039,0
4046,0.0000,0.0039,0
4051,0.0000,0.0000,0
4056,0.0000,0.0000,0
4061,0.0000,0.0000,0
4066,0.0000,0.0000,0
4071,0.0000,0.0000,0
4076,0.0000,0.0000,0
4081,0.0000,0.0000,0
4086,0.0000,0.0000,0
4091,0.0000,0.0000,0
4096,0.0000,0.0000,0
4101,0.0000,0.0000,0
4106,0.0000,0.0000,0
4111,0.0000,0.0000,0
4116,0.0000,0.0000,0
4121,0.0000,0.0000,0
4126,0.0000,0.0000,0
4131,0.0000,0.0000,0
4136,0.0000,0.0000,0
4141,0.0196,0.0039,0
4146,0.0000,0.0039,0
4151,0.0000,0.0039,0
4156,0.0000,0.0039,0
4161,0.0000,0.0039,0
4166,0.0000,0.0000,0
4171,0.0000,0.0000,0
4176,0.0000,0.0000,0
4181,0.0000,0.0000,0
4186,0.0000,0.0000,0
4191,0.0000,0.0000,0
4196,0.0196,0.0039,0
4201,0.0000,0.0039,0
4206,0.0000,0.0039,0
4211,0.0000,0.0039,0
4216,0.0000,0.0039,0
4221,0.0000,0.0000,0
4226,0.0000,0.0000,0
4231,0.0000,0.0000,0
4236,0.0196,0.0039,0
4241,0.0000,0.0039,0
4246,0.0000,0.0039,0
4251,0.0000,0.0039,0
4256,0.0000,0.0039,0
4261,0.0000,0.0000,0
4266,0.0000,0.0000,0
4271,0.0000,0.0000,0
4276,0.0000,0.0000,0
4281,0.0000,0.0000,0
4286,0.0000,0.0000,0
4291,0.0000,0.0000,0
4296,0.0000,0.0000,0
4301,0.0000,0.0000,0
4306,0.0000,0.0000,0
4311,0.0000,0.0000,0
4316,0.0000,0.0000,0
4321,0.0000,0.0000,0
4326,0.0000,0.0000,0
4331,0.0000,0.0000,0
4336,0.0000,0.0000,0
4341,0.0000,0.0000,0
4346,0.0000,0.0000,0
4351,0.0000,0.0000,0
4356,0.0000,0.0000,0
4361,0.0000,0.0000,0
4366,0.0000,0.0000,0
4371,0.0000,0.0000,0
4376,0.0000,0.0000,0
4381,0.0000,0.0000,0
4386,0.0000,0.0000,0
4391,0.0000,0.0000,0
4396,0.0000,0.0000,0
4401,0.0000,0.0000,0
4406,0.0000,0.0000,0
4411,0.0000,0.0000,0
4416,0.0000,0.0000,0
4421,0.0000,0.0000,0
4426,0.0000,0.0000,0
4431,0.0000,0.0000,0
4436,0.0000,0.0000,0
4441,0.0000,0.0000,0
4446,0.0000,0.0000,0
4451,0.0000,0.0000,0
4456,0.0196,0.0039,0
4461,0.0000,0.0039,0
4466,0.0000,0.0039,0
4471,0.0000,0.0039,0
4476,0.0000,0.0039,0
4481,0.0196,0.0039,0
4486,0.0000,0.0039,0
4491,0.0000,0.0039,0
4496,0.0000,0.0039,0
4501,0.0000,0.0039,0
4506,0.0196,0.0039,0
4511,0.0000,0.0039,0
4516,0.0000,0.0039,0
4521,0.0000,0.0039,0
4526,0.0000,0.0039,0
4531,0.0196,0.0039,0
4536,0.0000,0.0039,0
4541,0.0000,0.0039,0
4546,0.0000,0.0039,0
4551,0.0000,0.0039,0
4556,0.0000,0.0000,0
4561,0.0000,0.0000,0
4566,0.0000,0.0000,0
4571,0.0000,0.0000,0
4576,0.0000,0.0000,0
4581,0.0196,0.0039,0
4586,0.0000,0.0039,0
4591,0.0000,0.0039,0
4596,0.0000,0.0039,0
4601,0.0000,0.0039,0
4606,0.0000,0.0000,0
4611,0.0000,0.0000,0
4616,0.0000,0.0000,0
4621,0.0000,0.0000,0
4626,0.0000,0.0000,0
4631,0.0000,0.0000,0
4636,0.0000,0.0000,0
4641,0.0000,0.0000,0
4646,0.0000,0.0000,0
4651,0.0000,0.0000,0
4656,0.0196,0.0039,0
4661,0.0000,0.0039,0
4666,0.0000,0.0039,0
4671,0.0000,0.0039,0
4676,0.0000,0.0039,0
4681,0.0000,0.0000,0
4686,0.0000,0.0000,0
4691,0.0000,0.0000,0
4696,0.0196,0.0039,0
4701,0.0000,0.0039,0
4706,0.0000,0.0039,0
4711,0.0000,0.0039,0
4716,0.0000,0.0039,0
4721,0.0000,0.0000,0
4726,0.0000,0.0000,0
4731,0.0000,0.0000,0
4736,0.0000,0.0000,0
4741,0.0000,0.0000,0
4746,0.0000,0.0000,0
4751,0.0000,0.0000,0
4756,0.0196,0.0039,0
4761,0.0000,0.0039,0
4766,0.0000,0.0039,0
4771,0.0000,0.0039,0
4776,0.0000,0.0039,0
4781,0.0000,0.0000,0
4786,0.0000,0.0000,0
4791,0.0000,0.0000,0
4796,0.0000,0.0000,0
4801,0.0000,0.0000,0
4806,0.0000,0.0000,0
4811,0.0000,0.0000,0
4816,0.0000,0.0000,0
4821,0.0000,0.0000,0
4826,0.0000,0.0000,0
4831,0.0000,0.0000,0
4836,0.0000,0.0000,0
4841,0.0000,0.0000,0
4846,0.0000,0.0000,0
4851,0.0000,0.0000,0
4856,0.0000,0.0000,0
4861,0.0000,0.0000,0
4866,0.0000,0.0000,0
4871,0.0000,0.0000,0
4876,0.0000,0.0000,0
4881,0.0000,0.0000,0
4886,0.0000,0.0000,0
4891,0.0000,0.0000,0
4896,0.0000,0.0000,0
4901,0.0000,0.0000,0
4906,0.0000,0.0000,0
4911,0.0000,0.0000,0
4916,0.0196,0.0039,0
4921,0.0000,0.0039,0
4926,0.0000,0.0039,0
4931,0.0000,0.0039,0
4936,0.0000,0.0039,0
4941,0.0000,0.0000,0
4946,0.0000,0.0000,0
4951,0.0196,0.0039,0
4956,0.0000,0.0039,0
4961,0.0000,0.0039,0
4966,0.0000,0.0039,0
4971,0.0196,0.0078,0
4976,0.0000,0.0039,0
4981,0.0000,0.0039,0
4986,0.0000,0.0039,0
4991,0.0000,0.0039,0
4996,0.0000,0.0000,0
5001,0.0000,0.0000,0
5006,0.0196,0.0039,0
5011,0.0000,0.0039,0
5016,0.0000,0.0039,0
5021,0.0000,0.0039,0
5026,0.0000,0.0039,0
5031,0.0000,0.0000,0
5036,0.0000,0.0000,0
5041,0.0000,0.0000,0
5046,0.0000,0.0000,0
5051,0.0000,0.0000,0
5056,0.0000,0.0000,0
5061,0.0000,0.0000,0
5066,0.0000,0.0000,0
5071,0.0000,0.0000,0
5076,0.0000,0.0000,0
5081,0.0000,0.0000,0
5086,0.0000,0.0000,0
5091,0.0000,0.0000,0
5096,0.0000,0.0000,0
5101,0.0000,0.0000,0
5106,0.0196,0.0039,0
5111,0.0000,0.0039,0
5116,0.0000,0.0039,0
5121,0.0000,0.0039,0
5126,0.0000,0.0039,0
5131,0.0000,0.0000,0
5136,0.0000,0.0000,0
5141,0.0000,0.0000,0
5146,0.0000,0.0000,0
5151,0.0000,0.0000,0
5156,0.0000,0.0000,0
5161,0.0000,0.0000,0
5166,0.0000,0.0000,0
5171,0.0000,0.0000,0
5176,0.0000,0.0000,0
5181,0.0000,0.0000,0
5186,0.0000,0.0000,0
5191,0.0000,0.0000,0
5196,0.0000,0.0000,0
5201,0.0000,0.0000,0
5206,0.0000,0.0000,0
5211,0.0000,0.0000,0
5216,0.0000,0.0000,0
5221,0.0000,0.0000,0
5226,0.0000,0.0000,0
5231,0.0000,0.0000,0
5236,0.0000,0.0000,0
5241,0.0000,0.0000,0
5246,0.0000,0.0000,0
5251,0.0000,0.0000,0
5256,0.0000,0.0000,0
5261,0.0000,0.0000,0
5266,0.0000,0.0000,0
5271,0.0000,0.0000,0
5276,0.0000,0.0000,0
5281,0.0000,0.0000,0
5286,0.0000,0.0000,0
5291,0.0000,0.0000,0
5296,0.0000,0.0000,0
5301,0.0000,0.0000,0
5306,0.0000,0.0000,0
5311,0.0000,0.0000,0
5316,0.0000,0.0000,0
5321,0.0000,0.0000,0
5326,0.0000,0.0000,0
5331,0.0000,0.0000,0
5336,0.0000,0.0000,0
5341,0.0000,0.0000,0
5346,0.0000,0.0000,0
5351,0.0000,0.0000,0
5356,0.0000,0.0000,0
5361,0.0196,0.0039,0
5366,0.0000,0.0039,0
5371,0.0000,0.0039,0
5376,0.0000,0.0039,0
5381,0.0000,0.0039,0
5386,0.0000,0.0000,0
5391,0.0196,0.0039,0
5396,0.0000,0.0039,0
5401,0.0000,0.0039,0
5406,0.0000,0.0039,0
5411,0.0000,0.0039,0
5416,0.0000,0.0000,0
5421,0.0000,0.0000,0
5426,0.0000,0.0000,0
5431,0.0196,0.0039,0
5436,0.0000,0.0039,0
5441,0.0000,0.0039,0
5446,0.0000,0.0039,0
5451,0.0000,0.0039,0
5456,0.0000,0.0000,0
5461,0.0000,0.0000,0
5466,0.0000,0.0000,0
5471,0.0000,0.0000,0
5476,0.0000,0.0000,0
5481,0.0000,0.0000,0
5486,0.0000,0.0000,0
5491,0.0000,0.0000,0
5496,0.0000,0.0000,0
5501,0.0000,0.0000,0
5506,0.0000,0.0000,0
5511,0.0000,0.0000,0
5516,0.0000,0.0000,0
5521,0.0000,0.0000,0
5526,0.0000,0.0000,0
5531,0.0000,0.0000,0
5536,0.0000,0.0000,0
5541,0.0000,0.0000,0
5546,0.0196,0.0039,0
5551,0.0000,0.0039,0
5556,0.0000,0.0039,0
5561,0.0000,0.0039,0
5566,0.0000,0.0039,0
5571,0.0000,0.0000,0
5576,0.0000,0.0000,0
5581,0.0000,0.0000,0
5586,0.0196,0.0039,0
5591,0.0000,0.0039,0
5596,0.0000,0.0039,0
5601,0.0000,0.0039,0
5606,0.0000,0.0039,0
5611,0.0000,0.0000,0
5616,0.0000,0.0000,0
5621,0.0000,0.0000,0
5626,0.0000,0.0000,0
5631,0.0000,0.0000,0
5636,0.0000,0.0000,0
5641,0.0000,0.0000,0
5646,0.0000,0.0000,0
5651,0.0000,0.0000,0
5656,0.0000,0.0000,0
5661,0.0000,0.0000,0
5666,0.0000,0.0000,0
5671,0.0000,0.0000,0
5676,0.0000,0.0000,0
5681,0.0196,0.0039,0
5686,0.0000,0.0039,0
5691,0.0000,0.0039,0
5696,0.0000,0.0039,0
5701,0.0000,0.0039,0
5706,0.0000,0.0000,0
5711,0.0000,0.0000,0
5716,0.0000,0.0000,0
5721,0.0196,0.0039,0
5726,0.0000,0.0039,0
5731,0.0196,0.0078,0
5736,0.0196,0.0118,0
5741,0.0196,0.0157,0
5746,0.0196,0.0157,0
5751,0.0196,0.0196,0
5756,0.0392,0.0235,0
5761,0.0392,0.0275,0
5766,0.0392,0.0314,0
5771,0.0589,0.0392,0
5776,0.0589,0.0471,0
5781,0.0785,0.0549,0
5786,0.0589,0.0589,0
5791,0.0981,0.0706,0
5796,0.1373,0.0863,0
5801,0.1766,0.1099,0
5806,0.1766,0.1295,0
5811,0.1962,0.1570,0
5816,0.2158,0.1805,0
5821,0.2551,0.2040,0
5826,0.2747,0.2237,0
5831,0.3335,0.2551,0
5836,0.3335,0.2825,0
5841,0.3728,0.3139,0
5846,0.3924,0.3414,0
5851,0.4120,0.3688,0
5856,0.4709,0.3963,0
5861,0.4905,0.4277,0
5866,0.5101,0.4552,0
5871,0.5297,0.4826,0
5876,0.5690,0.5140,0
5881,0.5886,0.5376,0
5886,0.6278,0.5650,0
5891,0.6474,0.5925,0
5896,0.6671,0.6200,0
5901,0.7063,0.6474,0
5906,0.7455,0.6788,0
5911,0.7848,0.7102,0
5916,0.7848,0.7377,0
5921,0.8240,0.7691,0
5926,0.8436,0.7965,0
5931,0.8829,0.8240,0
5936,0.9025,0.8476,0
5941,0.9417,0.8789,0
5946,0.9613,0.9064,0
5951,1.0006,0.9378,0
5956,1.0202,0.9653,0
5961,1.0398,0.9927,0
5966,1.0791,1.0202,0
5971,1.0987,1.0477,0
5976,1.1379,1.0751,0
5981,1.1575,1.1026,0
5986,1.1772,1.1301,0
5991,1.2360,1.1615,0
5996,1.2752,1.1968,0
6001,1.2949,1.2282,0
6006,1.2949,1.2556,0
6011,1.3145,1.2831,0
6016,1.3733,1.3106,0
6021,1.3930,1.3341,0
6026,1.4322,1.3616,0
6031,1.4518,1.3930,0
6036,1.4714,1.4244,0
6041,1.4911,1.4479,0
6046,1.5499,1.4793,0
6051,1.5499,1.5028,0
6056,1.5892,1.5303,0
6061,1.6088,1.5578,0
6066,1.6284,1.5852,0
6071,1.6676,1.6088,0
6076,1.7069,1.6402,0
6081,1.7265,1.6676,0
6086,1.7657,1.6990,0
6091,1.7657,1.7265,0
6096,1.7853,1.7500,0
6101,1.8442,1.7775,0
6106,1.8638,1.8050,0
6111,1.8834,1.8285,0
6116,1.9031,1.8560,0
6121,1.9031,1.8795,0
6126,1.9227,1.8952,0
6131,1.9815,1.9188,0
6136,2.0012,1.9423,0
6141,2.0600,1.9737,0
6146,2.0600,2.0051,0
6151,2.0600,2.0326,0
6156,2.0993,2.0561,0
6161,2.1385,2.0836,0
6166,2.1581,2.1032,0
6171,2.1974,2.1306,0
6176,2.2562,2.1699,0
6181,2.2562,2.2013,0
6186,2.2954,2.2327,0
6191,2.3151,2.2641,0
6196,2.3543,2.2954,0
6201,2.3543,2.3151,0
6206,2.3935,2.3425,0
6211,2.4132,2.3661,0
6216,2.4524,2.3935,0
6221,2.4720,2.4171,0
6226,2.4916,2.4446,0
6231,2.4916,2.4642,0
6236,2.4720,2.4759,0
6241,2.4524,2.4759,0
6246,2.4524,2.4720,0
6251,2.4524,2.4642,0
6256,2.4524,2.4563,0
6261,2.4328,2.4485,0
6266,2.4132,2.4406,0
6271,2.4328,2.4367,0
6276,2.3935,2.4249,0
6281,2.3935,2.4132,0
6286,2.3739,2.4014,0
6291,2.3739,2.3935,0
6296,2.3739,2.3818,0
6301,2.3739,2.3779,0
6306,2.3543,2.3700,0
6311,2.3739,2.3700,0
6316,2.3543,2.3661,0
6321,2.3347,2.3582,0
6326,2.3347,2.3504,0
6331,2.3347,2.3465,0
6336,2.3935,2.3504,0
6341,2.4132,2.3622,0
6346,2.4916,2.3935,0
6351,2.4916,2.4249,0
6356,2.4916,2.4563,0
6361,2.4916,2.4759,0
6366,2.4720,2.4877,0
6371,2.3739,2.4642,0
6376,2.3347,2.4328,0
6381,2.3739,2.4092,0
6386,2.4132,2.3935,0
6391,2.3739,2.3739,0
6396,2.2954,2.3582,0
6401,2.3151,2.3543,0
6406,2.3543,2.3504,0
6411,2.3543,2.3386,0
6416,2.2954,2.3229,0
6421,2.2562,2.3151,0
6426,2.2562,2.3033,0
6431,2.2954,2.2915,0
6436,2.2758,2.2758,0
6441,2.1974,2.2562,0
6446,2.1974,2.2444,0
6451,2.2170,2.2366,0
6456,2.2366,2.2248,0
6461,2.1777,2.2052,0
6466,2.1581,2.1974,0
6471,2.1581,2.1895,0
6476,2.1581,2.1777,0
6481,2.1189,2.1542,0
6486,2.0993,2.1385,0
6491,2.0404,2.1150,0
6496,2.0600,2.0953,0
6501,2.0600,2.0757,0
6506,2.0404,2.0600,0
6511,2.0208,2.0443,0
6516,2.0012,2.0365,0
6521,2.0208,2.0286,0
6526,2.0208,2.0208,0
6531,1.9815,2.0090,0
6536,1.9619,1.9972,0
6541,1.9619,1.9894,0
6546,1.9619,1.9776,0
6551,1.9423,1.9619,0
6556,1.9031,1.9462,0
6561,1.7657,1.9070,0
6566,1.7069,1.8560,0
6571,1.7657,1.8167,0
6576,1.7853,1.7853,0
6581,1.7657,1.7579,0
6586,1.6873,1.7422,0
6591,1.6284,1.7265,0
6596,1.5303,1.6794,0
6601,0.9417,1.5107,0
6606,0.5101,1.2596,0
6611,0.3531,0.9927,0
6616,0.2551,0.7181,0
6621,0.2747,0.4669,0
6626,0.2747,0.3335,0
6631,0.2354,0.2786,0
6636,0.2747,0.2629,0
6641,0.2551,0.2629,0
6646,0.2747,0.2629,0
6651,0.2747,0.2629,0
6656,0.2747,0.2707,0
6661,0.2551,0.2668,0
6666,0.2551,0.2668,0
6671,0.2551,0.2629,0
6676,0.2747,0.2629,0
6681,0.2551,0.2590,0
6686,0.2354,0.2551,0
6691,0.2354,0.2511,0
6696,0.2551,0.2511,0
6701,0.2354,0.2433,0
6706,0.2354,0.2394,0
6711,0.2354,0.2394,0
6716,0.2158,0.2354,0
6721,0.2158,0.2276,0
6726,0.2354,0.2276,0
6731,0.2158,0.2237,0
6736,0.1962,0.2158,0
6741,0.2158,0.2158,0
6746,0.1962,0.2119,0
6751,0.2158,0.2080,0
6756,0.1962,0.2040,0
6761,0.1766,0.2001,0
6766,0.1962,0.1962,0
6771,0.1766,0.1923,0
6776,0.1962,0.1883,0
6781,0.1766,0.1844,0
6786,0.1570,0.1805,0
6791,0.1766,0.1766,0
6796,0.1570,0.1726,0
6801,0.1766,0.1687,0
6806,0.1570,0.1648,0
6811,0.1373,0.1609,0
6816,0.1570,0.1570,0
6821,0.1373,0.1530,0
6826,0.1570,0.1491,0
6831,0.1373,0.1452,0
6836,0.1177,0.1413,0
6841,0.1373,0.1373,0
6846,0.1373,0.1373,0
